work_year,experience_level,employment_type,job_title,salary_in_usd,company_location,company_size
1,0,0,2,1.293,2,2
1,2,0,9,1.08,2,1
1,0,0,81,0.08,19,0
1,0,0,2,1.55,2,2
1,0,0,2,0.38,2,2
1,1,0,4,0.85,2,2
1,1,0,4,0.65,2,2
1,0,0,2,1.55,2,2
1,0,0,2,0.38,2,2
1,1,0,11,1.1082,5,2
1,1,0,11,0.9235,5,2
1,0,0,2,1.536,2,2
1,0,0,2,1.068,2,2
1,0,0,2,1.85,2,2
1,0,0,2,0.5,2,2
1,0,0,11,1.859,2,2
1,0,0,11,1.293,2,2
1,0,0,2,1.55,2,2
1,0,0,2,0.38,2,2
1,0,0,2,1.68,2,2
1,0,0,2,1.3,2,2
1,0,0,2,1.234,2,2
1,0,0,2,0.881,2,2
1,0,0,2,1.2,2,1
1,0,0,2,0.55,2,1
1,0,0,2,1.859,2,2
1,0,0,2,1.293,2,2
1,0,0,11,1.912,2,2
1,0,0,11,1.3,2,2
1,0,0,4,1.69,2,2
1,0,0,4,1.106,2,2
1,0,0,7,1.5,2,2
1,0,0,7,1.2,2,2
1,0,0,50,1.39,2,2
1,0,0,50,1.22,2,2
1,0,0,2,1.859,2,2
1,0,0,2,1.293,2,2
1,0,0,4,1.396,2,2
1,0,0,4,0.857,2,2
1,0,0,11,1.85,2,2
1,0,0,11,0.5,2,2
1,0,0,11,1.859,2,2
1,0,0,11,1.293,2,2
1,0,0,2,2.25,2,2
1,0,0,2,1.564,2,2
1,0,0,2,2.0,2,2
1,0,0,2,1.75,2,2
1,0,0,11,1.859,2,2
1,0,0,11,1.293,2,2
1,1,0,1,1.485,2,0
1,1,0,1,0.982,2,0
1,0,0,4,1.15,2,2
1,0,0,4,0.95,2,2
1,0,0,15,2.25,2,2
1,0,0,15,0.66,2,2
1,0,0,2,1.85,2,2
1,0,0,2,0.5,2,2
1,0,0,2,0.4728,1,2
1,0,0,2,0.37824,1,2
1,1,0,27,1.34,2,2
1,1,0,27,0.98,2,2
1,1,0,4,1.05,2,2
1,1,0,4,0.62,2,2
1,2,0,53,0.57,2,0
1,0,0,29,1.61311,3,2
1,1,0,2,1.442,2,2
1,1,0,2,1.1536,2,2
1,1,0,2,0.83171,20,0
1,0,0,82,0.38154,7,0
1,0,0,11,0.73546,25,2
1,0,0,11,0.42026,25,2
1,0,0,11,1.7,2,2
1,0,0,11,1.5,2,2
1,0,0,15,1.8,2,2
1,0,0,15,1.6,2,2
1,1,0,2,1.08,2,0
1,0,0,83,2.0,2,2
1,0,0,83,1.5,2,2
1,3,0,27,1.25976,3,0
1,0,0,11,1.887,2,2
1,0,0,11,1.60395,2,2
1,0,0,4,1.15934,2,2
1,0,0,4,0.81666,2,2
1,0,0,11,3.0,2,2
1,0,0,11,2.25,2,2
1,0,0,2,1.9844,2,2
1,0,0,2,1.44,2,2
1,0,0,3,1.91475,2,2
1,0,0,3,1.41525,2,2
1,0,0,4,0.50432,1,2
1,0,0,4,0.36773,1,2
1,1,0,2,0.75648,4,1
1,0,0,39,1.56868,2,0
1,0,0,49,2.0,6,1
1,0,0,2,1.9844,2,0
1,0,0,2,1.44,2,0
1,0,0,84,0.69344,25,0
1,1,0,67,0.05132,52,2
1,0,1,4,0.9,2,2
1,1,0,18,1.2608,4,1
1,1,0,18,0.84053,4,1
1,0,0,11,2.0,2,2
1,0,0,11,1.8,2,2
1,1,0,7,1.08,2,2
1,1,0,7,0.85,2,2
1,0,0,9,2.1,2,2
1,0,0,9,1.8,2,2
1,0,0,11,1.65,2,2
1,0,0,11,1.32,2,2
1,0,0,7,1.3,2,2
1,0,0,7,1.1,2,2
1,1,0,53,0.4505,20,0
3,2,0,4,0.42028,20,0
1,1,0,72,1.35,2,0
1,0,0,11,1.788,2,0
1,0,0,11,1.321,2,0
1,2,0,4,0.2,2,2
1,0,0,9,1.4,3,2
1,0,0,9,1.1,3,2
1,0,0,11,1.6,2,2
1,0,0,11,0.85,2,2
1,0,0,85,2.5,2,2
1,0,0,85,0.63,2,2
1,3,0,11,1.872,2,2
1,3,0,11,1.161,2,2
1,1,0,2,0.1,53,2
1,0,0,11,2.0,2,2
1,0,0,11,1.45,2,2
1,0,0,11,2.29998,2,0
1,0,0,11,1.54545,2,0
1,0,0,2,2.15,2,0
1,0,0,2,1.59,2,0
1,0,0,11,2.29998,2,0
1,0,0,11,1.54545,2,0
1,2,0,36,0.5,2,2
1,0,0,76,1.83,2,0
1,0,0,4,0.9975,2,2
1,0,0,4,0.684,2,2
1,0,0,2,2.369,2,0
1,0,0,2,1.592,2,0
1,0,0,26,2.43225,2,2
1,0,0,26,1.79775,2,2
1,0,0,11,1.75,2,2
1,0,0,11,1.5,2,2
1,0,0,9,2.1,2,2
1,0,0,9,1.8,2,2
1,0,0,2,1.48,2,2
1,0,0,2,1.28,2,2
1,0,0,15,1.9,2,2
1,0,0,15,1.35,2,2
1,0,0,7,1.3,2,2
1,0,0,7,1.1,2,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,11,1.6,2,2
1,0,0,11,0.85,2,2
1,0,0,2,2.18,2,2
1,0,0,2,1.453,2,2
1,0,0,1,1.954,2,0
1,0,0,1,1.313,2,0
1,2,0,30,1.05,2,0
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,2,2.07,2,2
1,0,0,2,1.53,2,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,4,1.1,2,2
1,0,0,4,0.99,2,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,9,2.0,54,2
1,0,0,9,1.35,54,2
1,0,0,2,2.07,2,2
1,0,0,2,1.53,2,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,11,1.957,2,2
1,0,0,11,1.305,2,2
1,0,0,1,1.3,2,2
1,0,0,1,0.84,2,2
1,1,0,45,1.0,2,2
1,1,0,45,0.6,2,2
1,1,0,11,0.80036,5,2
1,1,0,11,0.67723,5,2
1,0,0,11,1.413,2,2
1,0,0,11,1.021,2,2
1,0,0,4,0.50432,1,2
1,0,0,4,0.36773,1,2
1,1,0,20,1.5,2,0
1,1,0,2,1.022,5,2
1,2,0,2,0.22892,7,2
1,0,0,4,1.44,2,2
1,0,0,4,1.13,2,2
1,2,0,36,0.3152,1,2
1,0,0,15,1.954,2,0
1,0,0,15,1.313,2,0
1,0,0,9,1.954,2,0
1,0,0,9,1.313,2,0
1,0,0,15,1.954,2,0
1,0,0,15,1.313,2,0
1,0,0,15,1.9,2,2
1,0,0,15,1.35,2,2
1,0,0,11,1.35,2,2
1,0,0,11,0.8,2,2
1,2,0,53,0.0805,7,2
1,0,0,11,1.6,2,2
1,0,0,11,0.85,2,2
1,0,0,11,1.788,2,0
1,0,0,11,1.321,2,0
1,1,1,67,0.6,2,1
1,0,0,9,0.6304,13,1
1,2,0,20,0.5,45,0
1,0,0,11,1.4,2,2
1,0,0,11,1.05,2,2
1,1,0,11,0.80036,5,2
1,1,0,11,0.67723,5,2
1,0,0,7,1.9,2,2
1,0,0,7,1.4,2,2
1,1,0,45,1.0,2,2
1,1,0,45,0.6,2,2
1,0,0,2,1.8,2,0
1,0,0,2,1.65,2,0
1,0,0,38,1.08,2,0
3,2,0,66,0.2,12,2
1,0,0,15,1.9,2,2
1,0,0,15,1.35,2,2
1,0,0,2,1.794,2,2
1,0,0,2,1.54,2,2
1,0,0,34,1.939,2,2
1,0,0,34,1.293,2,2
1,3,0,26,2.2264,2,2
1,3,0,26,1.8216,2,2
1,1,0,11,1.5,2,2
1,1,0,11,1.0,2,2
1,0,0,7,1.225,2,2
1,0,0,7,1.0,2,2
1,3,0,11,2.975,2,2
1,3,0,11,2.6,2,2
3,2,0,69,0.15,27,0
1,0,0,11,1.93,2,2
1,2,0,2,0.93,2,2
1,2,0,2,0.73,2,2
1,1,0,45,1.0,2,2
1,1,0,45,0.6,2,2
1,2,0,4,0.07799,24,0
1,0,0,2,1.36994,2,2
1,0,0,2,1.0157,2,2
1,0,0,85,2.5,2,2
1,0,0,85,0.63,2,2
1,1,0,27,1.34,2,2
1,1,0,27,0.98,2,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,33,0.57786,12,0
1,1,0,4,1.36,2,2
1,1,0,4,1.12,2,2
1,0,0,2,1.72,2,2
1,0,0,2,1.4,2,2
1,0,0,11,2.15,2,2
1,0,0,11,1.64,2,2
1,0,0,11,3.0,2,2
1,0,0,11,1.3,2,2
1,0,0,11,2.5,2,2
1,0,0,11,0.63,2,2
1,0,0,11,1.8,2,2
1,0,0,11,1.5,2,2
3,2,0,11,0.4539,5,0
1,0,0,11,2.5,2,2
1,0,0,11,0.63,2,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,1,0,4,0.975,2,0
1,0,0,3,2.128,2,2
1,0,0,3,1.428,2,2
1,1,0,2,0.73546,9,0
1,2,0,2,0.5,4,2
1,2,0,4,0.06359,7,0
1,0,0,2,1.518,2,2
1,0,0,2,1.3024,2,2
1,0,0,7,1.65,2,2
1,0,0,7,1.4025,2,2
1,0,0,11,1.35,2,2
1,0,0,11,1.15,2,2
1,0,0,2,1.794,2,2
1,0,0,2,1.54,2,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,1,0,41,0.75,2,2
1,1,0,11,0.84053,34,2
1,1,0,11,0.73546,34,2
1,1,0,11,0.98506,5,2
1,1,0,11,0.86193,5,2
1,1,0,11,0.84053,1,2
1,1,0,11,0.73546,1,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,7,1.02663,5,2
1,0,0,7,0.80041,5,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,11,1.04611,5,2
1,0,0,11,0.8228,5,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,4,1.15,2,0
1,2,0,2,0.3152,1,2
1,0,0,78,0.81,2,2
1,0,0,78,0.66,2,2
1,2,0,4,0.46,2,0
1,2,0,11,0.8,2,0
1,3,0,34,2.0,2,1
1,3,0,34,1.8,2,1
1,3,0,36,2.0,2,1
1,0,0,2,2.041,2,2
1,0,0,2,1.361,2,2
1,0,0,7,2.5,2,2
1,0,0,7,0.63,2,2
1,1,0,2,1.18208,5,2
1,1,0,2,1.1082,5,2
3,2,3,60,0.19073,55,0
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,2,1.91475,2,2
1,0,0,2,1.41525,2,2
1,0,0,30,0.95,2,2
1,0,0,30,0.7,2,2
1,1,0,38,0.75,2,2
1,1,1,7,0.075,56,2
1,1,0,4,1.13,2,0
1,0,0,2,1.7,2,2
1,0,0,2,1.3,2,2
1,1,0,73,1.13,2,0
1,1,0,59,1.4,2,2
3,0,0,4,0.5,57,1
1,1,0,53,0.53368,20,2
1,0,0,2,1.75,2,2
1,0,0,2,1.4,2,2
1,0,0,39,0.29944,25,1
1,0,0,7,2.5,2,2
1,0,0,7,0.63,2,2
1,0,0,2,1.6,2,0
1,0,0,2,1.193,2,0
1,1,0,18,1.45,2,0
1,0,0,11,1.05,2,2
1,0,0,11,0.9,2,2
1,0,0,85,1.462,2,2
1,0,0,85,1.2427,2,2
1,1,0,2,2.25,2,2
1,1,0,2,1.6,2,2
1,1,0,2,0.54634,9,1
1,0,0,11,1.858,3,2
1,0,0,11,1.374,3,2
1,0,0,7,2.45,2,2
1,0,0,7,1.8,2,2
1,0,0,7,2.035,2,2
1,0,0,7,1.52,2,2
1,0,0,11,2.5,2,2
1,0,0,11,0.63,2,2
1,0,0,52,1.86,2,2
1,0,0,52,1.488,2,2
1,0,0,84,0.95386,7,0
1,1,0,9,1.28058,5,0
1,2,0,2,0.82,2,0
1,2,3,2,1.1,12,2
1,1,0,38,1.73,2,2
1,0,0,2,2.035,2,2
1,0,0,2,1.52,2,2
1,0,0,9,1.86,2,2
1,0,0,9,1.488,2,2
1,2,0,53,0.0627,24,0
1,1,0,26,1.58,2,2
1,1,0,26,1.34,2,2
1,0,0,2,1.7,2,2
1,0,0,2,1.2,2,2
1,3,0,7,2.0,2,2
1,3,0,7,1.5,2,2
1,0,0,4,2.162,2,2
1,0,0,4,1.441,2,2
1,1,0,2,1.15573,9,2
1,1,0,2,0.89306,9,2
1,0,0,85,2.5,2,2
1,0,0,85,0.63,2,2
1,0,0,11,1.35,2,2
1,0,0,11,0.85,2,2
1,0,0,9,1.35,2,2
1,0,0,9,0.85,2,2
1,0,0,26,2.06,2,2
1,0,0,26,1.751,2,2
1,0,0,9,1.8965,2,2
1,0,0,9,1.64996,2,2
1,0,0,15,1.4904,2,2
1,0,0,15,1.139,2,2
1,0,0,11,1.54,2,2
1,0,0,11,1.26,2,2
1,0,0,9,2.0,2,0
1,0,0,9,1.5,2,0
1,0,0,11,1.957,2,2
1,0,0,11,1.305,2,2
1,0,0,7,1.7,2,2
1,0,0,7,1.35,2,2
1,1,0,11,0.98506,5,2
1,1,0,11,0.7388,5,2
1,0,0,4,1.17,2,2
1,0,0,4,0.9945,2,2
1,0,0,11,2.0,54,2
1,0,0,11,1.35,54,2
1,0,0,9,1.939,2,2
1,0,0,9,1.293,2,2
1,2,0,9,0.5541,5,1
1,0,0,4,0.86193,5,2
1,0,0,4,0.61566,5,2
1,0,0,4,1.75,2,2
1,0,0,4,1.3,2,2
1,0,0,11,1.881,2,2
1,0,0,11,1.3986,2,2
1,0,0,9,2.487,2,2
1,0,0,9,1.671,2,2
1,1,0,4,0.05723,7,1
1,0,0,2,1.234,2,2
1,0,0,2,0.881,2,2
1,1,0,53,0.50432,4,1
1,0,0,2,2.45,2,2
1,0,0,2,2.05,2,2
1,0,0,11,1.413,2,2
1,0,0,11,1.021,2,2
1,0,0,15,1.413,2,2
1,0,0,15,1.021,2,2
1,2,0,4,0.5,43,0
1,2,0,2,0.84053,58,0
1,1,0,39,0.61566,5,1
1,0,0,15,2.5,2,2
1,0,0,15,0.63,2,2
1,0,0,26,1.895,2,0
1,0,0,26,1.401,2,0
1,0,0,11,1.776,2,0
1,0,0,11,1.313,2,0
1,1,0,11,0.24,2,2
1,1,0,11,0.24,2,2
1,0,0,11,2.5,2,2
1,0,0,11,0.63,2,2
1,0,0,9,2.029,2,0
1,0,0,9,1.313,2,0
1,0,0,11,1.45,2,2
1,0,0,11,1.15,2,2
1,2,0,9,1.15,2,0
1,1,0,9,1.939,2,2
1,1,0,9,1.293,2,2
1,0,0,2,1.8,2,0
1,0,0,2,1.4,2,0
1,1,0,4,2.162,2,2
1,1,0,4,1.441,2,2
1,0,0,34,2.16,2,2
1,0,0,34,1.44,2,2
1,2,0,4,1.5,2,0
3,2,0,66,0.12171,7,2
1,1,0,2,0.53416,59,0
1,2,0,21,0.5,50,2
3,0,0,86,2.5,2,0
1,3,0,18,0.84053,9,0
1,1,0,2,1.31752,5,2
1,0,0,7,0.48,2,1
1,3,0,26,2.605,2,2
1,3,0,26,1.751,2,2
1,0,0,11,2.1,2,2
1,0,0,11,1.0,2,2
1,2,0,4,0.55,2,1
1,1,0,4,1.3,2,2
1,0,0,38,0.77119,5,0
1,2,0,2,0.52008,58,1
1,1,2,38,0.30523,7,1
1,0,0,11,2.06699,2,2
1,0,0,11,0.991,2,2
1,1,0,7,2.0,2,2
1,1,0,7,0.54,2,2
1,0,0,11,2.5,2,2
1,0,0,11,0.63,2,2
1,0,0,15,2.5,2,2
1,0,0,15,0.63,2,2
1,0,0,11,2.5,2,2
1,0,0,11,0.63,2,2
1,2,0,7,1.3,2,0
1,0,0,11,1.0,2,0
1,0,0,11,0.8,2,0
1,0,0,2,1.6,2,0
1,0,0,2,1.0,2,0
1,0,0,30,2.213,2,0
1,0,0,30,1.487,2,0
1,2,0,9,0.3,5,0
1,2,0,4,0.28368,12,2
1,1,0,11,0.91118,5,2
1,1,0,11,0.61566,5,2
1,1,0,2,0.60938,4,1
1,0,0,26,2.4926,2,2
1,0,0,26,1.854,2,2
1,0,0,11,1.7,2,2
1,0,0,11,1.3,2,2
1,1,0,2,0.80036,5,2
1,0,0,4,1.28875,2,2
1,0,0,4,0.937,2,2
1,0,0,9,1.8,2,2
1,0,0,9,1.0,2,2
1,0,0,4,1.3626,2,2
1,0,0,4,1.0928,2,2
1,0,0,2,1.6,2,0
1,0,0,2,0.92,2,0
1,0,0,11,2.0,2,2
1,0,0,11,1.6,2,2
1,1,0,11,1.35446,5,2
1,1,0,11,1.04663,5,2
1,0,0,4,1.17,2,2
1,0,0,4,0.9945,2,2
1,2,0,11,1.29,2,0
1,2,0,11,0.86,2,0
2,2,0,11,0.13493,7,0
2,2,0,11,0.13493,7,0
1,0,0,2,1.6,2,0
1,0,0,2,1.193,2,0
1,0,0,20,1.0,2,0
1,1,0,2,0.25,53,2
1,1,0,4,0.65257,19,2
1,1,0,36,2.0,2,2
1,2,0,69,1.8,2,0
1,1,0,2,1.53,2,0
1,0,0,11,2.1,2,2
1,0,0,11,1.0,2,2
1,0,0,4,1.50075,2,2
1,0,0,4,1.10925,2,2
1,1,0,34,0.228,60,2
1,0,0,2,1.6,2,0
1,0,0,2,0.92,2,0
1,0,0,9,2.029,2,0
1,0,0,9,1.313,2,0
2,2,0,4,0.22809,25,2
1,2,0,4,0.15,59,0
1,0,0,11,1.75,2,2
1,0,0,11,1.35,2,2
1,0,0,26,1.33766,20,0
1,2,0,9,0.83,2,0
1,1,0,11,0.9235,5,2
1,1,0,11,0.67723,5,2
1,0,0,2,1.86,2,2
1,0,0,2,1.488,2,2
1,0,0,4,1.129,2,2
1,0,0,4,0.9032,2,2
1,0,0,1,2.4,2,2
1,0,0,1,1.6,2,2
1,0,0,26,3.0,2,2
1,0,0,26,2.0,2,2
1,1,0,11,0.65666,4,1
1,1,0,36,2.0,2,0
1,1,0,9,1.16976,5,2
1,1,0,9,0.9235,5,2
1,1,0,36,1.2,2,2
1,0,0,4,1.129,2,2
1,0,0,4,0.9032,2,2
1,0,0,19,1.45,2,2
1,0,0,19,1.054,2,2
2,2,0,2,0.49268,4,1
1,1,0,11,1.1082,5,2
1,1,0,11,0.9235,5,2
1,0,0,2,2.153,2,0
1,0,0,2,1.582,2,0
1,0,0,11,2.091,2,0
1,0,0,11,1.546,2,0
1,0,0,4,1.15934,2,2
1,0,0,4,0.81666,2,2
1,0,0,11,1.75,2,2
1,0,0,11,1.55,2,2
1,1,0,9,0.84053,4,2
1,0,0,4,1.64,2,2
1,0,0,4,1.32,2,2
1,0,0,2,1.7,2,2
1,0,0,2,1.23,2,2
1,0,0,9,1.8965,2,2
1,0,0,9,1.64996,2,2
1,1,0,85,0.52533,34,2
1,1,0,85,0.52533,34,2
1,3,0,87,1.15222,3,1
1,0,0,11,1.654,2,2
1,0,0,11,1.3232,2,2
1,0,0,15,2.08775,2,2
1,0,0,15,1.478,2,2
1,0,0,11,1.36994,2,2
1,0,0,11,1.0157,2,2
1,0,0,4,1.28875,2,2
1,0,0,4,0.937,2,2
1,3,0,88,0.76309,7,0
1,2,0,9,0.35093,5,0
1,0,0,11,1.836,2,0
1,0,0,11,1.008,2,0
1,1,0,4,0.49253,5,2
1,1,0,4,0.3694,5,2
1,1,0,4,0.42026,1,2
1,1,0,4,0.3152,1,2
1,1,0,11,0.84053,1,2
1,1,0,11,0.73546,1,2
1,1,0,11,0.98506,5,2
1,1,0,11,0.86193,5,2
1,1,0,11,0.84053,34,2
1,1,0,11,0.73546,34,2
1,0,0,9,1.8965,2,2
1,0,0,9,1.64996,2,2
1,1,0,4,0.42026,34,2
1,1,0,4,0.3152,34,2
1,1,0,11,0.9235,5,2
1,1,0,11,0.7388,5,2
1,0,0,2,2.153,2,0
1,0,0,2,1.404,2,0
1,1,0,11,0.6304,1,2
1,1,0,11,0.4728,1,2
1,0,0,2,2.6,2,2
1,0,0,2,1.8,2,2
1,1,0,2,0.67723,5,2
1,1,0,2,0.43096,5,2
1,1,0,11,0.6304,34,2
1,1,0,11,0.4728,34,2
1,1,0,11,0.7388,5,2
1,1,0,11,0.5541,5,2
3,1,0,9,0.51064,39,0
1,0,0,65,0.6,23,0
1,1,0,11,0.829,2,2
1,1,0,11,0.639,2,2
1,1,0,34,1.6,2,0
1,1,0,34,1.123,2,0
1,1,0,26,2.41,2,2
1,1,0,26,1.59,2,2
1,0,0,2,1.8,2,2
1,0,0,2,0.8,2,2
1,1,0,4,0.58,2,1
1,1,0,4,0.58,2,1
1,0,0,11,1.36,2,2
1,0,0,11,1.088,2,2
1,3,0,11,2.42,2,2
1,3,0,11,2.0,2,2
1,1,0,2,0.61566,5,2
1,1,0,2,0.3694,5,2
1,1,0,11,0.7388,5,2
1,1,0,11,0.49253,5,2
1,0,0,2,1.6522,2,2
1,0,0,2,1.2016,2,2
1,0,0,4,1.2419,2,2
1,0,0,4,0.9032,2,2
1,0,0,11,1.8194,2,2
1,0,0,11,1.3232,2,2
1,0,0,11,2.2011,2,2
1,0,0,11,1.6008,2,2
1,0,0,2,1.8,2,0
1,0,0,2,1.2,2,0
1,1,0,4,1.265,2,2
1,1,0,4,1.0626,2,2
1,0,0,4,1.16,2,2
1,0,0,4,0.99,2,2
1,0,0,4,1.55,2,2
1,0,0,4,1.206,2,2
1,1,0,2,1.3,2,2
1,1,0,2,0.9,2,2
1,1,0,11,1.7,2,2
1,1,0,11,1.5,2,2
1,0,0,4,1.021,2,2
1,0,0,4,0.849,2,2
1,0,0,2,1.3662,2,2
1,0,0,2,0.9936,2,2
1,0,0,2,1.1082,5,2
1,0,0,2,0.98506,5,2
1,0,0,2,1.46,2,2
1,0,0,2,1.23,2,2
1,2,0,11,0.49253,5,2
1,2,0,11,0.43096,5,2
1,3,0,4,1.3,2,2
1,3,0,4,1.1,2,2
1,0,0,4,1.7,2,2
1,0,0,4,1.35,2,2
1,0,0,26,1.61342,2,2
1,0,0,26,1.37141,2,2
1,0,0,2,1.67,2,2
1,0,0,2,1.23,2,2
1,0,0,11,0.7388,5,2
1,0,0,11,0.61566,5,2
1,0,0,2,2.115,2,2
1,0,0,2,1.386,2,2
1,0,0,15,1.924,3,2
1,0,0,15,0.907,3,2
1,0,0,4,1.3,3,2
1,0,0,4,0.613,3,2
1,0,0,4,1.3,3,2
1,0,0,4,0.613,3,2
1,0,0,11,1.6,2,0
1,0,0,11,1.13,2,0
1,0,0,2,1.5,2,2
1,0,0,2,0.9555,2,2
1,1,0,4,1.67,2,2
1,1,0,4,1.155,2,2
1,0,0,4,1.129,2,2
1,0,0,4,0.9032,2,2
1,0,0,4,1.129,2,2
1,0,0,4,0.9032,2,2
1,0,0,11,1.654,2,2
1,0,0,11,1.3232,2,2
1,0,0,11,2.439,2,2
1,0,0,11,1.566,2,2
1,0,0,4,1.366,2,2
1,0,0,4,1.0928,2,2
1,0,0,11,1.28875,2,2
1,0,0,11,0.937,2,2
1,3,0,54,2.24,2,2
1,3,0,54,1.67875,2,2
1,3,0,7,1.75,2,2
1,3,0,7,1.35,2,2
1,0,0,11,2.091,2,0
1,0,0,11,1.546,2,0
1,0,0,11,1.8,2,2
1,0,0,11,1.6,2,2
1,0,0,2,2.053,2,0
1,0,0,2,1.404,2,0
1,0,0,2,1.76,2,2
1,0,0,2,1.44,2,2
1,0,0,11,2.001,2,2
1,0,0,11,1.6,2,2
1,0,0,11,0.705,2,2
1,0,0,11,0.54,2,2
1,0,0,2,2.053,2,2
1,0,0,2,1.404,2,2
1,0,0,7,2.053,2,2
1,0,0,7,1.847,2,2
1,0,0,11,1.751,2,2
1,0,0,11,1.4025,2,2
1,0,0,4,1.1615,2,2
1,0,0,4,0.9905,2,2
1,0,0,11,1.45,2,2
1,0,0,11,1.3,2,2
1,0,0,4,1.129,2,2
1,0,0,4,0.9032,2,2
1,1,0,4,0.85,3,2
1,1,0,4,0.75,3,2
1,0,0,9,2.14,2,2
1,0,0,9,1.926,2,2
1,0,0,15,2.664,2,2
1,0,0,15,2.1312,2,2
1,0,0,11,1.55,2,2
1,0,0,11,1.15,2,2
1,1,0,2,1.413,2,2
1,1,0,2,1.021,2,2
1,0,0,4,1.15934,2,2
1,0,0,4,0.81666,2,2
1,1,0,11,2.06699,2,2
1,1,0,11,0.991,2,2
1,0,0,11,1.3,2,2
1,0,0,11,1.105,2,2
1,1,0,4,0.61566,5,2
1,1,0,4,0.43096,5,2
1,0,0,4,0.8,2,2
1,0,0,4,0.6,2,2
1,0,0,15,1.92564,2,2
1,0,0,15,1.44854,2,2
1,0,0,2,2.3,2,2
1,0,0,2,1.5,2,2
1,0,0,19,1.5026,2,2
1,0,0,19,1.0928,2,2
1,0,0,4,1.7,2,2
1,0,0,4,1.5,2,2
1,1,0,2,1.6,2,2
1,1,0,2,1.3,2,2
1,2,0,4,0.67,3,2
1,2,0,4,0.52,3,2
1,0,0,11,1.54,2,2
1,0,0,11,1.26,2,2
1,0,0,4,1.29,2,2
1,0,0,4,0.99,2,2
1,0,0,2,2.1,2,2
1,0,0,2,1.4,2,2
1,0,0,2,2.1,2,2
1,0,0,2,1.4,2,2
1,0,0,2,2.1,2,2
1,0,0,2,1.4,2,2
1,0,0,4,1.0,2,2
1,0,0,4,0.69,2,2
1,0,0,2,2.1,2,2
1,0,0,2,1.4,2,2
1,0,0,4,1.50075,2,2
1,0,0,4,1.10925,2,2
1,0,0,11,1.0,2,2
1,0,0,11,0.25,2,2
1,0,0,4,1.265,2,2
1,0,0,4,1.0626,2,2
1,0,0,11,2.2011,2,2
1,0,0,11,1.6008,2,2
1,0,0,4,1.05,2,2
1,0,0,4,1.0,2,2
1,0,0,4,1.7,2,2
1,0,0,4,1.35,2,2
1,0,0,2,2.3,2,2
1,0,0,2,1.4,2,2
1,1,0,4,1.35,2,2
1,1,0,4,0.5,2,2
1,0,0,2,2.2,2,2
1,0,0,2,1.4,2,2
1,1,0,2,1.72386,5,2
1,1,0,2,0.86193,5,2
1,0,0,9,2.2,2,2
1,0,0,9,1.2,2,2
1,1,0,2,2.0,2,2
1,1,0,2,1.2,2,2
1,0,0,9,1.2,61,1
1,0,0,9,0.65,61,1
1,3,0,11,3.24,2,2
1,3,0,11,2.16,2,2
1,0,0,11,2.1,2,2
1,0,0,11,1.0,2,2
1,0,0,2,1.851,2,2
1,0,0,2,1.0489,2,2
1,0,0,11,1.05,2,2
1,0,0,11,0.8,2,2
1,1,0,69,0.76814,3,2
2,0,0,83,1.17104,3,0
1,3,0,33,1.92037,3,0
1,1,0,9,1.2,2,1
1,1,0,20,0.17805,7,2
1,1,0,2,0.30523,7,0
1,1,0,52,0.55685,25,0
1,1,3,11,0.52533,4,0
1,2,0,2,0.17805,7,2
1,1,0,38,0.75,2,0
1,1,0,21,1.57,2,0
1,1,0,20,0.69133,3,0
1,2,0,11,0.65,2,1
1,0,0,9,0.68293,15,1
3,1,0,2,1.09,2,0
1,1,0,2,0.67597,3,2
1,2,0,12,0.1,62,2
1,1,0,4,0.2,34,1
3,0,0,25,1.02839,22,0
1,0,0,25,2.0,2,2
1,2,0,2,0.51081,3,0
1,1,0,2,0.78,2,2
1,0,0,11,1.35,2,2
1,0,0,11,1.15,2,2
